,Product_1,Product_2,Product_3,Product_4,Product_5
73684911,57415784,56904924,45348708,57625269,45350046
37130119,32408303,45209285,45430926,32414731,37028355
21201528,46654004,36344502,57642927,24456725,24454099
57625269,54181973,56904924,59581811,57422387,58075222
55096350,76273925,1533113,1534583,54615754,1534193
65410475,65410481,65410485,65410483,65410477,65410473
53853891,2860621,73987485,1097744,3171419,14785024
78511861,51368046,11897820,56597246,76166974,56821778
68760042,5983519,49607755,68778596,68760242,68760491
11407914,74197591,50239829,31245660,20997533,10949871
47964291,52711513,53639849,32317486,32317296,49506215
51061423,56037103,19362591,22198240,68495317,56399103
24789224,32102874,73378806,73252501,28324610,29601707
52433186,4796403,16398913,52433106,4794489,52432443
36344502,21047980,25403150,57642927,24454099,24456725
53128479,53448839,22967676,7239205,53115576,23198944
52329142,20519658,20521067,2688679,2688703,53245166
28324610,11230151,73378806,73252501,24789224,29601707
50117543,35909293,50438593,32223343,31520349,15246396
11598981,54406076,10194899,44065922,11598616,11593167
1534275,1530039,1534589,1533113,1534193,1534583
16536041,36996482,36995337,3812659,16536070,16536025
51731751,67487234,44954579,71073358,69190011,71070322
459525,3277475,4193095,459566,543062,459521
49004988,35620000,32052984,41791430,22828984,49004211
58545325,50692299,68655745,50692301,50425709,50702919
21180803,4374799,62754437,4315713,19928605,1892025
11387239,56748461,53448839,3657625,45832107,14033974
52695502,1513667,7412799,52696677,52696541,52695829
55515547,23556604,72872343,67447238,10003165,58531097
463112,52695829,52695502,52696677,52696541,486701
47126554,12743837,47101594,50560408,47126562,47126547
19928605,51436880,556260,51939322,62754437,46221893
3686091,29114376,15598839,29114814,56113792,3685791
56113792,20555138,20555355,15598839,3686091,3685791
46695151,59452897,60744527,55246585,54818164,15333988
16536070,36996482,36995337,3812659,16536041,16536025
68778590,68760242,68760491,68760042,68778596,68778598
17487128,17465723,17465719,17493954,17493969,17487126
11626751,37000902,12041791,20475644,12370066,37946490
36996186,52774785,52774775,486701,21440464,36996478
49981979,78511861,56821778,51518382,56720370,51368046
52711513,54406076,54414922,10194899,20557588,57904118
12083439,1534589,52646227,52646223,1534193,1534583
72105035,12220615,31520349,48274124,68565089,32223343
1917157,1534583,54615752,54615754,55096350,1917101
52433106,460145,16398913,4794489,4796403,52432443
58531097,8966443,67447238,10003165,72872343,55515547
22828984,22828942,32052984,49004211,49004988,22967676
10696650,32850002,69459839,11239836,74348608,16257237
53751834,50702925,11616101,53760828,53749482,53757396
48490928,37000902,20475644,37000912,12041791,12370066
71073358,13406653,36652304,55517153,43048676,71070322
1733749,1534583,1534193,55096350,14534789,14525848
11412868,51436880,11407914,31245660,556260,556124
68532909,2688679,2688703,21078695,26487804,74854546
10214414,58292845,8144693,67864955,60744527,7749111
13149705,43813180,44018311,45327625,20240139,23188003
76205421,23556592,16966887,16033028,17908150,32931450
460145,54750222,4794489,16398913,52433106,50497876
32397112,49004988,22967676,35620000,22828984,54378048
76514871,37000902,41791430,73125075,68432556,37822610
48633891,51842523,19782056,75538697,9845366,48549296
5983519,68760491,68760042,68760242,5983423,5986733
14034624,68645736,25403150,44329693,21047980,29466943
1011988,11649798,68357693,9977722,13687106,3288183
73717466,72798037,68357699,72797003,56028477,57440303
71112373,6304783,15227544,15222490,55246585,55244517
73947787,56200767,33279197,74267277,73947380,73952674
74978842,45268753,21430338,44329693,41597056,56406884
50316874,22281227,56748461,50721406,39067186,50305901
54763817,462802,4193095,3277475,23556594,54763825
55825364,36457818,44065922,16536041,3812659,55824912
12041791,37000902,37000912,20475644,48490928,12370066
8966443,58531097,10003165,3278949,55515547,42645304
29114376,15598839,3685791,3686091,14143226,29114814
1684491,32414731,53749482,59249458,57425928,58292845
56403960,52702602,1675793,52774785,52774775,73157319
70720181,41492301,31522301,43369992,8130816,70720171
22828942,22828984,49004988,41791430,32052984,35620000
74910933,54378048,26627033,63572345,25433290,49546884
19842919,33279197,71951292,59548131,53585261,7768752
73123059,49981979,60744527,56720370,52410460,1376291
20200140,69201191,65439712,65439714,48274124,43985669
20624799,70781319,37000902,37000912,21399140,21416460
51235942,52646223,50560408,55096350,51235948,51235932
29248124,29245829,29248443,29246309,29248122,29246344
23556574,51235948,20549990,3648491,20549979,23556570
74566674,51842523,74529030,75538697,48549296,74561247
49993511,78511861,51368046,11897820,49993513,50883140
41492301,44954579,48490928,12370066,12041791,45163095
77925958,1610957,76273939,1533113,1530039,76273925
59314834,17487128,17487126,57440303,59452897,2172089
54750222,460145,4794489,52433106,54784316,54750232
54620003,4364947,56451960,49227944,49729246,2343087
43834709,29245829,29248443,56105956,56105948,29246309
50488569,45163095,44954579,32240803,12370066,68645736
14997230,12118915,7496499,23107340,11718677,21615923
68432556,41791430,70781319,69752015,68418555,39720996
22138725,26341625,70639700,515551,13541150,13568365
23556594,4193095,5983519,5983423,5986733,25300127
59186525,52711513,32317486,32317296,52155021,59186435
74854546,2688679,56077032,21078695,26487804,68532909
33307083,20475644,73125075,37000912,37000902,70781319
29246344,29245829,29248443,29246309,29248122,29248124
13677438,50438593,71210329,13743101,35909293,32223343
62754437,51939322,1892025,51436880,19928605,46221893
50305901,22281227,56748461,50721406,39067186,50316874
3548811,548534,548547,548535,548529,548545
588949,55096350,1534749,1534745,47624197,47624195
8549874,67087279,58245791,2119907,7184855,67085908
20558255,16147225,58936414,11213554,13943889,16931128
52644664,68243252,7016499,19844214,45839931,16738277
67447238,23556604,3281929,3278949,55515547,10003165
37000902,12041791,37822610,73125075,64319112,37000912
55654865,15222490,55244517,55246585,57425928,55661792
46179293,47101594,58623988,52864995,72954000,58086409
54440051,70781319,73125075,64319112,37000912,37000902
25433290,67239490,55892148,67030680,74910933,49546884
20521067,15598839,56094148,20555355,20555138,20519658
72628067,58298176,74741901,11239836,69459839,72801647
2063169,50421565,50421562,3665301,931458,50421561
50592901,11616101,50425704,50592905,50692299,50702925
54378048,66897982,68432556,70781319,58204138,49124120
73252501,55366883,73378806,24789224,28324610,29601707
25210183,32102874,25693431,16651189,11230151,73378806
16563297,20357620,19362591,74348608,45125717,32850002
56037105,33740550,59452897,17493952,59452978,56037111
15333988,33279197,56200767,11664604,11510490,54818164
14463242,1534275,51235932,1534583,20549990,51235948
7319751,1502145,3818757,3818775,7318823,7319551
4193095,1311789,828429,20200144,20200132,3277475
52655395,51235948,1533113,52780164,52780160,55096350
7016499,52644664,16738277,19844214,68243252,45839931
34465326,9977722,9977527,14904115,14904488,40369758
53115576,50721406,25288034,56540134,46654004,60228865
1534589,55096350,1533113,1534275,1534193,1534583
11718677,14997230,11719645,23291301,8066832,23107340
47099809,52699371,52588641,52588643,52588635,47361629
56094148,53639849,20521067,20519658,20555138,20555355
36020972,68495317,74741901,36275060,14198289,69459839
31665279,46179293,6487641,6497395,6498249,5502417
50739872,52432443,4794489,52433106,50497876,53227387
70631732,33075647,44216153,45209285,44184322,42953815
6535431,20557588,10194899,52711513,57904118,6535257
55239002,54615752,54615754,54582176,54582174,55238994
21327248,26627033,37878694,68359249,51939322,19928605
76184540,33307083,25288034,71105466,51153207,64319112
55366883,16651189,11230151,32102874,57035168,73378806
20997533,50239829,31245660,556116,74197591,556110
59548131,33279197,71951292,7768752,19842919,53585261
29248443,29246309,29245831,29247864,29244640,29245829
55244517,6771887,9977722,71112373,6304783,55246585
3155853,15668735,3151113,10566733,50297272,3157565
16738277,68243252,56720370,45839931,7016499,52644664
23198944,3155853,68645736,37822610,70781319,73125075
14033974,3657625,53448839,71105466,45832107,11387239
56720370,46209324,44216153,44184322,42953815,49981979
49506215,59186435,59186525,32317486,32317296,47964291
67030680,67239490,74910933,68535273,25433290,49546884
68760491,68760242,68778590,68778596,49607755,68760042
69752015,72119221,40347531,68418555,68645736,68495317
37028355,45209285,32414731,33108554,38761476,37130119
20836264,50721406,60228865,24456725,46654004,36344502
75763939,35580965,67030680,69752015,73125075,68535273
13568365,11897820,49993513,49993511,50883140,13541150
70720171,41492301,31522301,43369992,8130816,70720181
52588643,52699371,47361629,47099809,52588635,52588641
70033278,65410475,1513667,19477382,19301952,17926677
4794549,4794489,52433106,4796403,16398913,4794483
68760242,5983423,5986733,68760042,5983519,36623643
57751841,20833539,58623988,52864995,72954000,58086409
52780662,54406076,54406059,54406065,54414922,54414906
73308614,60228865,46654004,56540134,68621140,73309592
3157565,15668735,557163,10566733,50297272,3155853
72954000,57751841,58623988,52864995,20833539,58086409
69459839,49124120,375565,71674971,35292559,74741901
51368046,76166974,78511861,56821778,11897820,49981979
10994476,54570736,49228385,49228371,1534205,1534195
34338489,44924941,71142100,71112874,21582145,59433314
49607755,481402,68760242,5983423,68760042,68760491
40347531,69752015,36275060,41381461,39165790,37822610
44809646,37822610,64319112,41156200,37000912,37000902
74909416,44184322,44216153,70631732,42953815,38761476
52696541,1513667,7412799,52695829,52695502,52696677
68508353,26334631,17946135,12118915,23442433,57287349
41791430,49004211,39720996,73125075,32052984,35620000
49867819,60228865,22596017,48490928,32205118,22383687
23291301,11719645,10593537,8066832,32924732,23107340
14147868,7140249,37944329,66541696,68359249,56313543
73947380,71951292,74267277,72005800,73952674,73947787
74304197,25935590,25933434,55596971,70332634,73811766
20624245,45327625,23188003,23171265,20623659,16876822
14035750,19701154,53115576,20314572,14036047,53643072
51842523,74529030,74566674,75538697,74561247,48549296
40369758,9977722,9977527,14904115,49291897,14904488
73125075,70781319,41791430,37000912,64319112,37000902
70781319,73125075,58204138,72119221,68645736,68495317
49405095,55096350,52646223,52646227,49405093,49406185
16398913,52433106,4796403,4794489,51996140,51996138
36275060,41381461,66897982,40347531,39165790,37822610
68655745,50421562,50692303,50702921,50421561,50592903
13943889,72954000,14525848,14534789,51235942,16147225
58056462,20555138,56046345,20557588,52711513,57904118
823532,823106,813202,813212,823628,813210
68778596,68760242,68760491,68760042,68778590,68778598
34499647,73309592,46654004,73308614,56540134,21401957
728605,1676077,52774775,52702602,1513667,1675793
55892148,41791430,22406475,43742273,25433290,63572345
71102068,67447238,10003165,55515547,58410688,8951185
71142100,71112874,69190011,14449573,44924941,59433314
23172601,13943889,78511861,56821778,51368046,51518382
36623643,68778596,68760042,5986733,5983519,68760242
37822610,41381461,36275060,66897982,40347531,39165790
32931450,23556592,23556604,16966887,16033028,17908150
3151113,53017339,3157565,8130816,31522301,3155853
29466943,32850002,45125717,74348608,21047980,14034624
20118252,21180803,3716571,68359249,9381544,37878694
28297375,31245660,1892025,556260,23404135,51436880
32920512,52695829,52696677,52696541,16966891,32920487
77324966,68508353,26334631,15073893,32933371,12118915
51996140,4794549,4794489,52433106,16398913,51996138
53448839,53115576,56540134,14033974,60228865,46654004
15647652,57422387,1954207,54181973,59581811,15647659
3288183,58176752,58247593,9977722,9977527,1011988
16966882,23556604,17908150,32931450,10003165,16966887
20621846,22596017,51153207,48490928,53727656,12422076
58962575,51235948,76273925,1534745,1534749,55096350
26138423,22281227,50721406,56748461,60228865,46654004
69190011,25403150,44924941,21047980,71142100,51731751
45125720,58629879,74317926,19362591,45125717,74348608
58075222,1954207,57415784,56904924,57422387,57625269
58537378,69201188,69201191,43985669,15806904,15806909
462802,1311789,4193095,3277475,20200144,20200132
54392117,49202762,31522301,50297272,11199435,57425928
7318823,1502145,3818775,3818757,7319751,7319551
35339652,25693431,53798008,32102874,11230151,73378806
21439813,39067186,50305901,50316874,50721406,22281227
46654004,73309592,73308614,56540134,60228865,53448839
2121041,55096350,1533113,1534583,1534193,2121037
3648491,14463242,51235948,823288,51235932,20549990
70639700,52644664,45839931,72005800,68243252,71951292
13742860,32223343,50438593,71210329,35909293,13743101
67864955,7749111,8549874,58390133,10214414,60744527
70504071,19477382,70148134,17926677,19301952,68565089
39720996,37822610,58204138,73125075,41791430,68432556
52774785,486701,36996186,36996478,73157319,52774775
23973713,48633891,48549296,51842523,19782056,9845366
54818164,33448286,56200767,11510490,11664604,15333988
535750,536240,4296745,756769,756784,756785
17616410,20475644,41791430,68645736,70781319,48490928
73169653,48319361,1675793,1513667,72748653,72748642
19991454,70781319,48490928,37000902,46755511,64319112
45350046,57422387,58247593,47215212,73684911,45348708
52780160,54615754,55096350,47101594,54615752,52780164
16536025,3812659,36996482,36995337,16536070,16536041
74529030,51842523,74566674,74561247,48549296,75538697
54406076,4441053,54414922,36995341,54406065,54406059
459521,25300127,4193095,23556594,3277475,459525
24348434,25476219,46614660,43813180,20241698,44018311
73157319,52702602,1513667,56403960,52774785,52774775
43044350,35580965,894967,14449573,8130816,43369992
23556576,52774785,52774775,36996478,36996186,486701
43369992,45125720,58629879,8130816,74317926,43044350
53798008,11230151,57035168,73378806,55366883,35339652
